,Instance,Income
0,111994.0,27500.897969024732
1,111995.0,229438.3442677796
2,111996.0,43369.146770175656
3,111997.0,139490.32408565443
4,111998.0,26888.038306538874
5,111999.0,97157.89915372543
6,112000.0,100746.09029060946
7,112001.0,169950.42458661637
8,112002.0,34794.281401851316
9,112003.0,114594.76740299801
10,112004.0,-1382.9152411215705
11,112005.0,121545.97525939363
12,112006.0,32773.91942249989
13,112007.0,124240.00633914812
14,112008.0,242930.1680459467
15,112009.0,68953.70050638966
16,112010.0,39182.816622607534
17,112011.0,27415.280967219747
18,112012.0,18804.08820534227
19,112013.0,19989.570666609306
20,112014.0,143710.19846247818
21,112015.0,50520.034854369886
22,112016.0,83086.38550333201
23,112017.0,26260.67516525006
24,112018.0,174586.65829921578
25,112019.0,51169.12898308062
26,112020.0,40253.488105407705
27,112021.0,26892.661801875183
28,112022.0,96082.98036159152
29,112023.0,82912.99223023556
30,112024.0,31508.87669803474
31,112025.0,101248.33786043749
32,112026.0,230632.05932622697
33,112027.0,69721.51301963167
34,112028.0,50591.374672434256
35,112029.0,62134.168839014426
36,112030.0,163302.99052730016
37,112031.0,202693.31767506234
38,112032.0,197560.95722956903
39,112033.0,85265.74427253367
40,112034.0,327231.8284907221
41,112035.0,101242.32525555734
42,112036.0,154556.34386832832
43,112037.0,129487.38596126462
44,112038.0,157086.96372688556
45,112039.0,46635.550257700794
46,112040.0,79376.36717222756
47,112041.0,94147.87392408635
48,112042.0,49914.67247330209
49,112043.0,68261.66929364891
50,112044.0,47183.00141953883
51,112045.0,20776.46272984808
52,112046.0,216568.64726955324
53,112047.0,47359.973083428435
54,112048.0,22805.116901005924
55,112049.0,100650.99419744372
56,112050.0,67006.29366012495
57,112051.0,85918.53524584624
58,112052.0,121436.84910549455
59,112053.0,218191.53142326657
60,112054.0,62056.38191026474
61,112055.0,32062.62024955733
62,112056.0,99760.24277438784
63,112057.0,32063.01146060593
64,112058.0,43369.20933052663
65,112059.0,52537.32085848605
66,112060.0,295733.74198446353
67,112061.0,155919.53360897995
68,112062.0,221498.3821642195
69,112063.0,62215.938552934684
70,112064.0,21262.48146620843
71,112065.0,60702.048648764634
72,112066.0,11951.688607199398
73,112067.0,117557.06144445638
74,112068.0,82192.39801506487
75,112069.0,191625.63923525522
76,112070.0,591320.1537108994
77,112071.0,46057.115153354716
78,112072.0,68905.84207947073
79,112073.0,32104.76092438846
80,112074.0,37150.82251873447
81,112075.0,33749.323593218716
82,112076.0,105807.08997464203
83,112077.0,511138.6093765207
84,112078.0,6017.368924080477
85,112079.0,144946.6563302339
86,112080.0,193558.2674295429
87,112081.0,793452.69479481
88,112082.0,38409.77018239077
89,112083.0,35149.950771787895
90,112084.0,17803.927553418693
91,112085.0,52266.11170864169
92,112086.0,41525.729588381604
93,112087.0,60595.40290223822
94,112088.0,114292.15680068398
95,112089.0,166799.73947463906
96,112090.0,184700.9319667728
97,112091.0,55834.78139008648
98,112092.0,53826.21771086832
99,112093.0,76819.40411664046
100,112094.0,47668.109064029166
101,112095.0,49640.53979902534
102,112096.0,116299.985283246
103,112097.0,20078.783941579906
104,112098.0,26569.970620883516
105,112099.0,33980.35275160514
106,112100.0,69258.73517217013
107,112101.0,326900.5752390727
108,112102.0,43503.893068316196
109,112103.0,155490.75619507683
110,112104.0,67170.0958120341
111,112105.0,70160.12998651552
112,112106.0,120093.1111051922
113,112107.0,110826.07018872314
114,112108.0,81789.63486839377
115,112109.0,31442.405427322337
116,112110.0,235606.14587252287
117,112111.0,28054.648330699176
118,112112.0,158653.70909004743
119,112113.0,80071.50821953193
120,112114.0,94544.08556621725
121,112115.0,19158.019338572878
122,112116.0,168425.5817428026
123,112117.0,95289.03990152078
124,112118.0,25008.52841515793
125,112119.0,53334.60905738338
126,112120.0,488351.8217411747
127,112121.0,116393.11581265701
128,112122.0,766530.2993417506
129,112123.0,264974.57345162466
130,112124.0,58399.53864465237
131,112125.0,137067.21137917705
132,112126.0,158976.0582526336
133,112127.0,18476.08045366248
134,112128.0,40860.942045767326
135,112129.0,128005.52216042417
136,112130.0,98260.65331853741
137,112131.0,36243.270858890675
138,112132.0,83725.86480222453
139,112133.0,233642.80749698423
140,112134.0,26010.054404021972
141,112135.0,20657.96090962486
142,112136.0,53859.55155153147
143,112137.0,64453.01178456455
144,112138.0,49507.700343971104
145,112139.0,54562.82439514729
146,112140.0,46160.3080314385
147,112141.0,40268.46616392452
148,112142.0,91772.2409267738
149,112143.0,255808.61843622525
150,112144.0,32548.94560578601
151,112145.0,35630.12630375894
152,112146.0,62668.6835169606
153,112147.0,197741.5343428276
154,112148.0,57700.24863703047
155,112149.0,118389.70380525452
156,112150.0,21349.749175842127
157,112151.0,257241.66979983042
158,112152.0,85030.73009534932
159,112153.0,71342.16617352108
160,112154.0,52459.69234759733
161,112155.0,87486.88697040179
162,112156.0,93858.58282660699
163,112157.0,127554.34921855571
164,112158.0,54040.517492782186
165,112159.0,336558.9683624921
166,112160.0,60667.27749085653
167,112161.0,162044.95325402796
168,112162.0,145470.08779915035
169,112163.0,21188.755105613942
170,112164.0,38281.36505949584
171,112165.0,153248.74012645826
172,112166.0,74369.11326582872
173,112167.0,18080.910608092865
174,112168.0,59194.658817697804
175,112169.0,234963.3813147389
176,112170.0,217525.28009290574
177,112171.0,52826.32091282763
178,112172.0,48294.17665196821
179,112173.0,105085.24838963753
180,112174.0,48275.09930066771
181,112175.0,41792.57661575101
182,112176.0,33437.07599067534
183,112177.0,106713.75639298833
184,112178.0,13315.137750726664
185,112179.0,34188.06286568394
186,112180.0,38283.622044243515
187,112181.0,2979.525428375815
188,112182.0,202377.58414142643
189,112183.0,140489.74607042028
190,112184.0,21651.80485404768
191,112185.0,278963.99234140577
192,112186.0,26887.594845283165
193,112187.0,109634.2986631543
194,112188.0,289830.6492348157
195,112189.0,54479.40188059637
196,112190.0,38957.98988606564
197,112191.0,96226.77917831001
198,112192.0,338761.81238993583
199,112193.0,36527.53725479022
200,112194.0,205574.18265033787
201,112195.0,46676.361028419866
202,112196.0,28776.50166961667
203,112197.0,400892.86338723195
204,112198.0,49134.90781589759
205,112199.0,42260.8367935939
206,112200.0,72200.45184151692
207,112201.0,245508.64942142853
208,112202.0,134268.206776324
209,112203.0,44438.477908202425
210,112204.0,38957.2027086434
211,112205.0,4761.383538326756
212,112206.0,89081.45258027698
213,112207.0,345846.97717156314
214,112208.0,85297.96274118716
215,112209.0,313371.86504270165
216,112210.0,68672.58594991299
217,112211.0,208481.4969701024
218,112212.0,74575.89696420086
219,112213.0,22219.507894430222
220,112214.0,203363.08429042937
221,112215.0,52626.4598659543
222,112216.0,137752.15112522148
223,112217.0,46352.30155417148
224,112218.0,54532.58727171004
225,112219.0,309761.2398303637
226,112220.0,41019.358018661565
227,112221.0,26473.2772066979
228,112222.0,41496.61640468512
229,112223.0,64942.752421911544
230,112224.0,140038.0418314738
231,112225.0,19903.608277669493
232,112226.0,54381.61840586302
233,112227.0,66210.53095041616
234,112228.0,122473.92153142167
235,112229.0,53097.66242222676
236,112230.0,207735.88896476288
237,112231.0,18131.74892631441
238,112232.0,91400.28814366742
239,112233.0,25771.164253025607
240,112234.0,48256.41959785674
241,112235.0,19556.471095283556
242,112236.0,113985.64982338499
243,112237.0,311746.010200327
244,112238.0,46726.06651703939
245,112239.0,42689.94079466468
246,112240.0,23086.240032538008
247,112241.0,17247.075652092364
248,112242.0,42797.38540487734
249,112243.0,74996.45664740594
250,112244.0,155475.99527349495
251,112245.0,124079.54552744138
252,112246.0,32377.547695262507
253,112247.0,387373.0739276816
254,112248.0,106400.91970840393
255,112249.0,14893.88109606447
256,112250.0,65349.856598800245
257,112251.0,61072.05876670191
258,112252.0,64398.83517822756
259,112253.0,21951.100299062033
260,112254.0,197219.13680254045
261,112255.0,50784.48802009679
262,112256.0,49465.13857639112
263,112257.0,32080.540939110968
264,112258.0,428501.91753869655
265,112259.0,160357.68051515205
266,112260.0,113508.838091944
267,112261.0,513952.2611780534
268,112262.0,77934.34709120018
269,112263.0,347013.18451404024
270,112264.0,123041.20147341871
271,112265.0,21594.467438086493
272,112266.0,43813.780779241984
273,112267.0,58667.286199437694
274,112268.0,47211.69013587334
275,112269.0,340460.7084352927
276,112270.0,36330.86052743422
277,112271.0,85393.19538552557
278,112272.0,47300.04764103567
279,112273.0,116714.88098663714
280,112274.0,68597.28820737815
281,112275.0,251070.3181510036
282,112276.0,353295.7730700029
283,112277.0,70704.01263964876
284,112278.0,23444.147581780104
285,112279.0,25838.376872712026
286,112280.0,139424.23445214846
287,112281.0,103796.51877082723
288,112282.0,253229.3960350302
289,112283.0,123687.86732471675
290,112284.0,83290.61870936831
291,112285.0,53462.59238655393
292,112286.0,50605.75680533014
293,112287.0,44960.27948846538
294,112288.0,86714.77738970036
295,112289.0,252261.14793206402
296,112290.0,154525.10061511898
297,112291.0,46286.93620295551
298,112292.0,655263.465872704
299,112293.0,71284.36655858713
300,112294.0,320165.9864850939
301,112295.0,59850.61394615674
302,112296.0,198409.6662980746
303,112297.0,70384.09932302174
304,112298.0,54973.939081891
305,112299.0,226693.47143165843
306,112300.0,15454.486506605594
307,112301.0,28363.02810828429
308,112302.0,15439.471815473624
309,112303.0,59091.50892463655
310,112304.0,150857.0903385298
311,112305.0,31356.153470592562
312,112306.0,72281.32932872904
313,112307.0,42585.96261717378
314,112308.0,134465.0887992164
315,112309.0,328004.6755994053
316,112310.0,36428.5298917533
317,112311.0,89539.75064653927
318,112312.0,33026.993878677924
319,112313.0,105241.37047554793
320,112314.0,58336.347213032575
321,112315.0,173779.2142006055
322,112316.0,46899.28630398248
323,112317.0,26895.444044973512
324,112318.0,43803.56402738433
325,112319.0,27924.76294757092
326,112320.0,750020.3455019076
327,112321.0,91705.77782743529
328,112322.0,26336.247986509356
329,112323.0,107730.28033440154
330,112324.0,340555.7676242119
331,112325.0,212077.0835496254
332,112326.0,211523.4752824575
333,112327.0,233375.08632555226
334,112328.0,108179.29901878016
335,112329.0,85795.35326813436
336,112330.0,310091.65553186083
337,112331.0,308680.14222128305
338,112332.0,226136.08836020165
339,112333.0,216872.74750998683
340,112334.0,166972.8107307904
341,112335.0,96522.71739029446
342,112336.0,36021.274560760336
343,112337.0,213137.3851279562
344,112338.0,225713.8667146585
345,112339.0,329471.15252657357
346,112340.0,46642.374674863655
347,112341.0,447495.93555837503
348,112342.0,35795.442692360564
349,112343.0,52814.89508905744
350,112344.0,39761.8054197836
351,112345.0,36681.859794399854
352,112346.0,62313.207255397945
353,112347.0,4771.230265981873
354,112348.0,29460.435840392867
355,112349.0,28678.758301341815
356,112350.0,104570.48549906205
357,112351.0,41053.158129058764
358,112352.0,46841.863005993946
359,112353.0,4847.348149575987
360,112354.0,152202.12670550757
361,112355.0,68026.24616373936
362,112356.0,85486.82105543544
363,112357.0,71999.05791266609
364,112358.0,90947.1959917091
365,112359.0,72293.21838591211
366,112360.0,40313.3051734874
367,112361.0,115213.24763910077
368,112362.0,60495.61423976477
369,112363.0,57477.015076265765
370,112364.0,58695.9467457084
371,112365.0,-3117.4117836623095
372,112366.0,25380.133000768696
373,112367.0,53737.993297489076
374,112368.0,66077.09090621848
375,112369.0,132896.74767053148
376,112370.0,26833.262128541606
377,112371.0,315944.5292627456
378,112372.0,111532.2236392198
379,112373.0,54600.04475827452
380,112374.0,5314.093704087667
381,112375.0,28381.80634260111
382,112376.0,113802.45559134897
383,112377.0,126936.56756284992
384,112378.0,45649.9971393322
385,112379.0,116349.67269679942
386,112380.0,68158.33362557768
387,112381.0,59612.18065761081
388,112382.0,86410.25042755817
389,112383.0,48255.49562731125
390,112384.0,221838.9224517294
391,112385.0,10312.395399232573
392,112386.0,167044.1142868108
393,112387.0,73230.67220362957
394,112388.0,50450.629803477736
395,112389.0,62894.4986568036
396,112390.0,21717.914140309254
397,112391.0,4382.946314185481
398,112392.0,118234.17160047125
399,112393.0,101441.37180537582
400,112394.0,74774.8536852917
401,112395.0,32318.181334512854
402,112396.0,218035.0842762549
403,112397.0,55147.34734589011
404,112398.0,406136.4596047644
405,112399.0,89499.03894056036
406,112400.0,98140.22955839745
407,112401.0,159468.94340300342
408,112402.0,594370.0816664739
409,112403.0,205430.71729624012
410,112404.0,111272.97034081587
411,112405.0,61991.17531776635
412,112406.0,26969.18750731089
413,112407.0,12376.483602448772
414,112408.0,22141.1348469028
415,112409.0,76005.78806804077
416,112410.0,24041.81445650054
417,112411.0,120486.7876263445
418,112412.0,139876.9644113256
419,112413.0,37172.17765181913
420,112414.0,102189.35545468607
421,112415.0,152074.19888619156
422,112416.0,85164.7646267286
423,112417.0,124062.1823963327
424,112418.0,60630.89916884767
425,112419.0,175186.9490994143
426,112420.0,44001.66140694728
427,112421.0,272687.8759981346
428,112422.0,109019.73331136478
429,112423.0,51184.93170400041
430,112424.0,2228.556637633964
431,112425.0,39646.600662136
432,112426.0,103109.10361648699
433,112427.0,219151.04451698897
434,112428.0,227152.09604759552
435,112429.0,5787.655173853703
436,112430.0,26740.416761041928
437,112431.0,132987.94645516013
438,112432.0,34268.864247176825
439,112433.0,79763.86296026877
440,112434.0,41486.26015493831
441,112435.0,110030.02684935628
442,112436.0,37355.27917401442
443,112437.0,75322.88963048776
444,112438.0,108351.37686073297
445,112439.0,56051.319463811
446,112440.0,192220.78110468292
447,112441.0,54195.129727051164
448,112442.0,503605.16773529735
449,112443.0,44102.08390779987
450,112444.0,70885.3124054428
451,112445.0,73212.79066541602
452,112446.0,499511.8651489504
453,112447.0,567433.9880394026
454,112448.0,75028.42064181631
455,112449.0,90846.0159209193
456,112450.0,63376.28165601417
457,112451.0,103730.05863227289
458,112452.0,17967.613166596715
459,112453.0,35034.41252717528
460,112454.0,101391.30026258503
461,112455.0,816613.3683407172
462,112456.0,120776.69320011082
463,112457.0,154335.9690524409
464,112458.0,126922.30438136692
465,112459.0,82808.28217703784
466,112460.0,61539.00523312895
467,112461.0,304938.8763718257
468,112462.0,65611.16795867552
469,112463.0,54164.63586404827
470,112464.0,82322.97353110713
471,112465.0,124997.18845133526
472,112466.0,206562.909019512
473,112467.0,51809.43743528463
474,112468.0,41196.199983542385
475,112469.0,72318.70124461352
476,112470.0,209899.74187188395
477,112471.0,56385.03741255941
478,112472.0,220857.05215109923
479,112473.0,76971.80536042596
480,112474.0,8319.062733582121
481,112475.0,86268.34653307739
482,112476.0,76026.27218077015
483,112477.0,44092.76084867805
484,112478.0,69014.31253946888
485,112479.0,22377.650987800767
486,112480.0,67922.1358127645
487,112481.0,141343.72465313747
488,112482.0,47984.45413337696
489,112483.0,302118.53341039683
490,112484.0,58770.41527646605
491,112485.0,62675.48319271622
492,112486.0,16583.059538280213
493,112487.0,56840.81518255535
494,112488.0,202481.7401745964
495,112489.0,52158.889047719495
496,112490.0,255471.53187414986
497,112491.0,85591.32570499436
498,112492.0,76438.06845857063
499,112493.0,385180.33313940366
500,112494.0,17341.973085568236
501,112495.0,73907.95510531198
502,112496.0,16924.740791031247
503,112497.0,177130.4457160354
504,112498.0,8482.625423089668
505,112499.0,58856.30256591144
506,112500.0,23208.60026935159
507,112501.0,70274.3038991295
508,112502.0,90401.51392964272
509,112503.0,75419.52028319717
510,112504.0,59157.744742557865
511,112505.0,23340.40067741194
512,112506.0,266248.25635583745
513,112507.0,88825.45234632553
514,112508.0,101299.05657331416
515,112509.0,11157.440804625121
516,112510.0,50180.70051114542
517,112511.0,101381.31516360633
518,112512.0,8765.661769794506
519,112513.0,43026.70825868773
520,112514.0,59331.00895463817
521,112515.0,99262.25027227607
522,112516.0,126706.31803715992
523,112517.0,26889.501477100224
524,112518.0,81129.24847801888
525,112519.0,22635.998968073305
526,112520.0,35074.86354618034
527,112521.0,138001.08476860603
528,112522.0,46742.38181469228
529,112523.0,37872.32498458866
530,112524.0,82477.70809671425
531,112525.0,2954.0946273130676
532,112526.0,40176.677234618146
533,112527.0,49529.01077593033
534,112528.0,45989.29975844756
535,112529.0,13221.314148512236
536,112530.0,116735.71857305881
537,112531.0,166226.66265930823
538,112532.0,147791.5468601569
539,112533.0,129841.46524063239
540,112534.0,434507.9942129521
541,112535.0,49262.11376071384
542,112536.0,111357.6137049496
543,112537.0,64330.462755211156
544,112538.0,6891.132941885052
545,112539.0,247100.5043277263
546,112540.0,36156.21943517533
547,112541.0,61466.303534158855
548,112542.0,175725.45309742904
549,112543.0,59410.50228309437
550,112544.0,200548.76354083052
551,112545.0,46493.421886376505
552,112546.0,27071.386679343017
553,112547.0,108760.47550806723
554,112548.0,342688.89006673713
555,112549.0,91450.33370262195
556,112550.0,133540.2850285694
557,112551.0,4852.201356280339
558,112552.0,128783.35886241123
559,112553.0,68590.63294852622
560,112554.0,76585.36945910043
561,112555.0,31853.492126291374
562,112556.0,114723.8509478844
563,112557.0,62606.941734286265
564,112558.0,105722.42356301147
