,Instance,Income
0,111994.0,27632.392330827126
1,111995.0,81180.81882189488
2,111996.0,50690.75842461317
3,111997.0,140778.0972379483
4,111998.0,26273.278132163512
5,111999.0,99683.31741013947
6,112000.0,104866.16207484744
7,112001.0,142624.0829051318
8,112002.0,46882.419596322485
9,112003.0,110091.63453020793
10,112004.0,-5420.969447176582
11,112005.0,120665.61738188252
12,112006.0,32085.76355318272
13,112007.0,123667.65508559426
14,112008.0,242849.4958290539
15,112009.0,70685.84721229789
16,112010.0,41061.699303398214
17,112011.0,29750.277828662816
18,112012.0,24042.216208594913
19,112013.0,25633.991028336928
20,112014.0,137262.9073935126
21,112015.0,52989.63980962586
22,112016.0,103595.74013286
23,112017.0,32907.407960657554
24,112018.0,187550.80309671085
25,112019.0,60337.48889700845
26,112020.0,39514.211242189696
27,112021.0,27408.322170516865
28,112022.0,93862.24676815853
29,112023.0,88029.5366182432
30,112024.0,30789.45762385188
31,112025.0,108451.65232271352
32,112026.0,100791.21850928497
33,112027.0,70236.7112297836
34,112028.0,54811.3265796907
35,112029.0,62488.017724516794
36,112030.0,155790.37052530513
37,112031.0,197520.81527395398
38,112032.0,187531.98867177268
39,112033.0,84411.36486919342
40,112034.0,331746.2696021667
41,112035.0,95838.03612807275
42,112036.0,145757.65114963663
43,112037.0,134011.6980145955
44,112038.0,151576.9223152168
45,112039.0,49552.9566291337
46,112040.0,89602.22023798875
47,112041.0,84219.61579156842
48,112042.0,42438.00742946525
49,112043.0,75681.99036346986
50,112044.0,51588.12775067384
51,112045.0,24280.662775433982
52,112046.0,222597.80942343807
53,112047.0,57499.064238948464
54,112048.0,14549.88550471995
55,112049.0,87156.66468144824
56,112050.0,77529.21742548318
57,112051.0,86648.4021008522
58,112052.0,118749.35019645598
59,112053.0,207143.48451512304
60,112054.0,73113.76875158097
61,112055.0,37928.816447927966
62,112056.0,106223.88395863601
63,112057.0,33357.07394828943
64,112058.0,57644.19577038812
65,112059.0,51432.50327316764
66,112060.0,306156.2066647277
67,112061.0,145774.5718353709
68,112062.0,194188.58345786546
69,112063.0,78123.1148307796
70,112064.0,26196.21733720087
71,112065.0,62963.523064786525
72,112066.0,15649.384414027078
73,112067.0,119060.48256885557
74,112068.0,94169.04284291873
75,112069.0,186196.23271016867
76,112070.0,516112.5887556139
77,112071.0,56128.517320980165
78,112072.0,74277.0785133484
79,112073.0,39911.6836683388
80,112074.0,21041.87175542669
81,112075.0,35258.901853053816
82,112076.0,104307.09081045499
83,112077.0,543357.0077629436
84,112078.0,4393.851521886412
85,112079.0,155860.24495919186
86,112080.0,147474.08089227293
87,112081.0,830400.4754697272
88,112082.0,36434.37630525386
89,112083.0,46746.1163771744
90,112084.0,20117.17190565744
91,112085.0,60220.5852001742
92,112086.0,32403.38649527267
93,112087.0,72563.10468599854
94,112088.0,114273.1176288283
95,112089.0,119669.53125504624
96,112090.0,173640.6901492242
97,112091.0,54912.02829472094
98,112092.0,50022.555150376116
99,112093.0,70479.96529815246
100,112094.0,42242.803302588545
101,112095.0,53035.612627856164
102,112096.0,119728.38489052943
103,112097.0,20257.27586388983
104,112098.0,23633.050295140452
105,112099.0,44104.50132695439
106,112100.0,60321.070556192644
107,112101.0,287040.0202496606
108,112102.0,39795.635529489264
109,112103.0,144298.44426558935
110,112104.0,66237.12047779834
111,112105.0,68399.48384048718
112,112106.0,135329.84478884566
113,112107.0,121785.9792529054
114,112108.0,98554.87047130794
115,112109.0,36208.41896538844
116,112110.0,107566.11962883417
117,112111.0,30902.99568859146
118,112112.0,82754.36378651757
119,112113.0,135812.78232396225
120,112114.0,90721.95289749654
121,112115.0,21078.460440707604
122,112116.0,111913.81302764859
123,112117.0,151572.87576411734
124,112118.0,23985.377412507965
125,112119.0,69816.66435900384
126,112120.0,440583.0671939436
127,112121.0,116975.57346579172
128,112122.0,707520.5466020958
129,112123.0,309603.2565431677
130,112124.0,62988.76259074213
131,112125.0,130780.50476628452
132,112126.0,163168.62652649777
133,112127.0,16046.729955378401
134,112128.0,45576.11940604686
135,112129.0,123431.0504844289
136,112130.0,95234.30893181643
137,112131.0,47233.24440961108
138,112132.0,87759.84804135126
139,112133.0,234459.15947941097
140,112134.0,30400.808355019366
141,112135.0,23813.958156828052
142,112136.0,53597.562290017086
