,Instance,Income
0,111994.0,22378.735724025602
1,111995.0,94970.70377190966
2,111996.0,54545.5525656947
3,111997.0,153872.7799780298
4,111998.0,27293.02880254791
5,111999.0,114895.96971601323
6,112000.0,108893.34880419173
7,112001.0,125838.89378138169
8,112002.0,49547.69492230574
9,112003.0,112357.18940030747
10,112004.0,-5478.739408378755
11,112005.0,119407.10254539264
12,112006.0,29362.885615260755
13,112007.0,123055.08571489538
14,112008.0,241086.62822042668
15,112009.0,74745.14337193948
16,112010.0,46581.801697546696
17,112011.0,34580.73376845579
18,112012.0,30219.857193669523
19,112013.0,28145.63027403088
20,112014.0,138143.5692692917
21,112015.0,55989.943312173265
22,112016.0,94307.54517976723
23,112017.0,30579.30957559546
24,112018.0,195544.6801839635
25,112019.0,62530.202158385524
26,112020.0,42281.557323505505
27,112021.0,30549.72816589246
28,112022.0,95043.80287873744
29,112023.0,96521.55377429017
30,112024.0,30018.092480803276
31,112025.0,108891.41065899657
32,112026.0,174184.07223692935
33,112027.0,73865.76144213308
34,112028.0,57106.85751125273
35,112029.0,62333.287670947015
36,112030.0,154968.89248572648
37,112031.0,192619.78229472466
38,112032.0,186382.895575719
39,112033.0,84091.3775857705
40,112034.0,294745.02891634515
41,112035.0,95655.1618833283
42,112036.0,149851.2764575471
43,112037.0,137069.88665565354
44,112038.0,145585.25024578368
45,112039.0,51155.92182639979
46,112040.0,93248.13798912062
47,112041.0,89323.759278486
48,112042.0,41163.01476286563
49,112043.0,81539.52017549316
50,112044.0,50230.55552234017
51,112045.0,21393.280059689365
52,112046.0,224674.79499861007
53,112047.0,61175.89405668709
54,112048.0,16058.7716460931
55,112049.0,73417.4092360456
56,112050.0,80817.58193264635
57,112051.0,86743.64837992315
58,112052.0,116931.05136371787
59,112053.0,208561.37132617855
60,112054.0,74980.58218150532
61,112055.0,23848.384785072307
62,112056.0,119898.00196348045
63,112057.0,36569.08695637838
64,112058.0,61703.15003883707
65,112059.0,54398.67508041686
66,112060.0,280414.2416061104
67,112061.0,140770.24911064445
68,112062.0,167883.75128393783
69,112063.0,75898.02163652735
70,112064.0,31117.372335099073
71,112065.0,64905.26998944246
72,112066.0,17045.33778812802
73,112067.0,119871.92021707798
74,112068.0,104499.15412252996
75,112069.0,184172.03507860194
76,112070.0,529949.0030174571
77,112071.0,59598.15415112895
78,112072.0,77471.78568576791
79,112073.0,68531.7324912529
80,112074.0,23373.678239872646
81,112075.0,53000.827443641625
82,112076.0,101604.50907849048
83,112077.0,622971.9672451497
84,112078.0,7152.255301954836
85,112079.0,153138.26612132348
86,112080.0,172452.9353957673
87,112081.0,709285.691353692
88,112082.0,38722.05749753209
89,112083.0,46824.497001404474
90,112084.0,21741.56430874003
91,112085.0,61311.31105836542
92,112086.0,30850.762546543276
93,112087.0,74306.39663541937
94,112088.0,112903.09369732285
95,112089.0,96762.16007691213
96,112090.0,170857.03384463853
