,Instance,Income
0,111994.0,31230.468734548303
1,111995.0,87164.16740137292
2,111996.0,61466.454271890354
3,111997.0,132265.09195179277
4,111998.0,37187.558595194896
5,111999.0,116434.6914449983
6,112000.0,114818.4955664083
7,112001.0,333142.8270805691
8,112002.0,58156.97993916017
9,112003.0,115526.37462190713
10,112004.0,6229.448853089612
11,112005.0,113963.06021450655
12,112006.0,30661.49196497351
13,112007.0,127098.3856200174
14,112008.0,240077.65896514503
15,112009.0,79589.66519025843
16,112010.0,55498.50273375905
17,112011.0,40879.6556030938
18,112012.0,35294.93643658436
19,112013.0,33717.9209861653
20,112014.0,131441.4598009768
21,112015.0,58519.49971308923
22,112016.0,105981.51697903928
23,112017.0,42952.98086850578
24,112018.0,181334.25696692962
25,112019.0,67729.66790732025
26,112020.0,46585.33438945939
27,112021.0,45060.00527240825
28,112022.0,93267.91343324722
29,112023.0,96196.71379327512
30,112024.0,32786.569267714636
31,112025.0,112731.03045285631
32,112026.0,178180.42741899786
33,112027.0,78102.16966999407
34,112028.0,65130.3516371691
35,112029.0,63457.447004227455
36,112030.0,142810.0071463627
37,112031.0,188574.78308826432
38,112032.0,170442.70971821903
39,112033.0,85490.10406923041
40,112034.0,291166.4387295092
41,112035.0,89077.82755210559
42,112036.0,136097.98675302436
43,112037.0,125308.92039956525
44,112038.0,133595.22807168
45,112039.0,63554.732056580804
46,112040.0,94545.09389906749
47,112041.0,94863.82676280891
48,112042.0,44588.12151971007
49,112043.0,83221.36180233471
50,112044.0,60257.94940410648
51,112045.0,30003.307815322914
52,112046.0,212256.7513689134
53,112047.0,63245.97486336787
54,112048.0,30326.030326577235
55,112049.0,68419.03476885466
56,112050.0,85676.49056366687
57,112051.0,83065.91405488102
58,112052.0,116935.05999762492
59,112053.0,193779.92895234522
60,112054.0,86448.41674041399
61,112055.0,32505.915921116684
62,112056.0,116246.43748970708
63,112057.0,46291.719633024615
64,112058.0,69511.29222875614
65,112059.0,63631.893690965306
66,112060.0,295955.5368187035
67,112061.0,130034.62237182916
68,112062.0,155127.86997515694
69,112063.0,86352.79736771487
70,112064.0,34432.2511762126
71,112065.0,75994.18617253476
72,112066.0,21416.05928907699
73,112067.0,116929.72104965798
74,112068.0,111079.37321958182
75,112069.0,176356.3724818314
76,112070.0,447236.57332841505
77,112071.0,66211.43675972088
78,112072.0,78265.30812061987
79,112073.0,66425.94707176408
80,112074.0,32127.86120157993
81,112075.0,27575.353531373366
82,112076.0,101913.96570645129
83,112077.0,548249.2959029379
84,112078.0,16683.055373315998
85,112079.0,153215.97774121925
86,112080.0,138154.6246723551
87,112081.0,736842.667939134
88,112082.0,47177.60248951106
89,112083.0,52794.48942328622
90,112084.0,31971.204582543254
91,112085.0,68764.70927296396
92,112086.0,37276.48402062217
93,112087.0,75895.03132002964
94,112088.0,108686.14684056272
95,112089.0,123065.40775857061
96,112090.0,158444.77947480427
97,112091.0,59632.45656871234
98,112092.0,53356.79559824108
99,112093.0,65733.97050015756
100,112094.0,46561.412831286696
101,112095.0,63570.23883260221
102,112096.0,115192.10141526654
103,112097.0,24158.53100504158
104,112098.0,31861.139765114218
105,112099.0,49719.98922463817
106,112100.0,56352.145078702895
107,112101.0,259362.1344481046
108,112102.0,42892.76797545668
109,112103.0,134878.57752328247
110,112104.0,67889.88841330397
111,112105.0,71245.90346320251
112,112106.0,149176.0673239555
113,112107.0,128868.9096683511
114,112108.0,113426.16107171311
115,112109.0,40541.40096215076
116,112110.0,182823.63401986982
117,112111.0,39208.68247794474
118,112112.0,98882.80412160026
119,112113.0,108148.78110628959
120,112114.0,94415.2611602749
121,112115.0,34101.31088234934
122,112116.0,75398.93276433075
123,112117.0,121274.81014038688
124,112118.0,34411.55329311028
125,112119.0,69748.5435365323
126,112120.0,393002.6210912454
127,112121.0,109635.15495095681
128,112122.0,631921.6833316083
129,112123.0,281355.57836741116
130,112124.0,85436.9797049553
131,112125.0,120963.0673606761
132,112126.0,162463.33652326808
133,112127.0,24501.53987483251
134,112128.0,53894.114573135994
135,112129.0,115106.60086553534
136,112130.0,93399.54981496834
137,112131.0,56263.981359569334
138,112132.0,93495.36536197721
139,112133.0,220101.72388081095
140,112134.0,37645.66560449793
141,112135.0,29513.19180582324
142,112136.0,54545.738408699486
143,112137.0,28575.398387395056
144,112138.0,54266.319460456965
145,112139.0,69387.80509350347
146,112140.0,60520.67985369202
147,112141.0,48911.66434742024
148,112142.0,73547.35274660183
149,112143.0,253878.53534610017
150,112144.0,43633.19376246808
151,112145.0,36213.69476884174
152,112146.0,84025.34672223154
153,112147.0,170390.15838184152
154,112148.0,79379.59062419967
155,112149.0,77435.77211589509
156,112150.0,33221.65915133416
157,112151.0,210101.88845787424
158,112152.0,106292.42218850642
159,112153.0,74483.73091480312
160,112154.0,66118.87306461201
161,112155.0,85136.62584100317
162,112156.0,112876.4126527117
163,112157.0,127603.69763447686
164,112158.0,66940.42412137671
165,112159.0,279993.3765895241
166,112160.0,68710.06731814709
167,112161.0,144361.07304450797
168,112162.0,128372.8953358732
169,112163.0,40742.87299643358
170,112164.0,57336.31853043032
171,112165.0,163313.44354643126
172,112166.0,86143.34831076121
173,112167.0,34924.847920161126
174,112168.0,74707.57183117837
175,112169.0,195178.91833804653
176,112170.0,189090.63079077294
177,112171.0,74206.72234474032
178,112172.0,34234.38572082925
179,112173.0,102703.60746601524
180,112174.0,52763.65818438921
181,112175.0,60873.17212782342
182,112176.0,48285.51660204683
183,112177.0,104795.82754472116
184,112178.0,16569.458127395843
185,112179.0,44028.838249127104
186,112180.0,39674.66352541188
187,112181.0,11084.796840236782
188,112182.0,174319.18088772718
189,112183.0,127910.4392853846
190,112184.0,24983.580682195843
191,112185.0,269074.0114261239
192,112186.0,27845.70165135661
193,112187.0,99754.17428380068
194,112188.0,214989.8198132006
195,112189.0,68417.00342860207
196,112190.0,47785.73810651517
197,112191.0,108779.93875471679
198,112192.0,337207.8781894724
199,112193.0,51763.937286731714
200,112194.0,200047.4980543841
201,112195.0,56981.6087340446
202,112196.0,34815.63139559138
203,112197.0,322158.8639902732
204,112198.0,71897.9591929578
205,112199.0,54540.56744368852
206,112200.0,93504.94471212059
207,112201.0,211910.9213588643
208,112202.0,150489.31378319688
209,112203.0,51688.26285961643
210,112204.0,46955.24981613551
211,112205.0,11208.638264254228
212,112206.0,106170.43295188826
213,112207.0,295045.0021448456
214,112208.0,92292.60127153389
215,112209.0,293665.1587022939
216,112210.0,88692.76591160336
217,112211.0,190689.63634469864
218,112212.0,78036.62709222836
219,112213.0,32785.96197902599
220,112214.0,188765.5476809609
221,112215.0,56553.01266284399
222,112216.0,134769.66098099726
223,112217.0,57282.255478848616
224,112218.0,56995.01519201468
225,112219.0,297386.55283113144
226,112220.0,66836.44279120899
227,112221.0,34992.74496715758
228,112222.0,55719.711174659285
229,112223.0,79907.01056424654
230,112224.0,136051.2676004158
231,112225.0,47619.69470998608
232,112226.0,69708.61730923678
233,112227.0,80180.85590115795
234,112228.0,117974.12451163479
235,112229.0,67827.22052143727
236,112230.0,177023.67025472774
237,112231.0,19441.77963043211
238,112232.0,92835.60383079888
239,112233.0,38362.148382315114
240,112234.0,61070.03283812496
241,112235.0,34637.132468803284
242,112236.0,112614.80087652177
243,112237.0,297956.6479642859
244,112238.0,53853.60633883066
245,112239.0,44228.09088130115
246,112240.0,40054.29103525506
247,112241.0,23617.527728249177
248,112242.0,56363.389717052196
249,112243.0,75480.54980774641
250,112244.0,145838.2378189084
251,112245.0,104373.86850011461
252,112246.0,57602.796257699396
253,112247.0,371033.83953118464
254,112248.0,128833.21530433017
255,112249.0,17350.716762949687
256,112250.0,68294.17611876763
257,112251.0,77006.42480887596
258,112252.0,74888.26284987807
259,112253.0,43108.31331663136
260,112254.0,160908.82172163858
261,112255.0,63712.143399699155
262,112256.0,68447.45286143584
263,112257.0,54445.287673506835
264,112258.0,450027.4526475363
265,112259.0,166291.75732086351
266,112260.0,125997.3860668344
267,112261.0,450613.7738707689
268,112262.0,81821.36824018887
269,112263.0,317844.1413315409
270,112264.0,120510.74803941746
271,112265.0,40842.54296703187
272,112266.0,52419.21467043845
273,112267.0,71936.02867032791
274,112268.0,58235.79428646523
275,112269.0,342734.0721818916
276,112270.0,49134.87152187868
277,112271.0,103255.9599982354
278,112272.0,90887.21039473597
279,112273.0,112898.18696035421
280,112274.0,22844.263444364362
281,112275.0,258812.7191423415
282,112276.0,298607.2959368835
283,112277.0,75993.69225879326
284,112278.0,29863.195842843845
285,112279.0,28226.79548887105
286,112280.0,129437.10178811915
287,112281.0,113172.56015784803
288,112282.0,218772.35331041913
289,112283.0,129014.85477927545
290,112284.0,93909.23855839425
291,112285.0,71424.74439415733
292,112286.0,66573.81129878675
293,112287.0,34431.372499075616
294,112288.0,88678.17631573706
295,112289.0,205411.53101612255
296,112290.0,145768.30716473758
297,112291.0,56694.22008229159
