,Instance,Income
0,111994.0,41363.57602033989
1,111995.0,222994.48419529182
2,111996.0,41208.0106381014
3,111997.0,143703.99013591174
4,111998.0,23811.18022581139
5,111999.0,94289.83902564882
6,112000.0,96970.39640707213
7,112001.0,309167.19901047257
8,112002.0,40187.223133065374
9,112003.0,113149.2093168248
10,112004.0,-6015.7362137827695
11,112005.0,126743.4194341567
12,112006.0,32481.250373962393
13,112007.0,116969.29416421666
14,112008.0,257361.4717524238
15,112009.0,67436.09647625068
16,112010.0,36103.09110333704
17,112011.0,23933.425829017797
18,112012.0,15372.444333913001
19,112013.0,39094.3565207283
20,112014.0,143055.90250298096
21,112015.0,47390.749913764506
22,112016.0,86990.09786566156
23,112017.0,25911.240948020837
24,112018.0,176410.92751645576
25,112019.0,51086.59252208472
26,112020.0,37547.78173926309
27,112021.0,21425.915095035027
28,112022.0,95010.22261370208
29,112023.0,78440.16349059928
30,112024.0,28070.565304288928
31,112025.0,100845.0679243655
32,112026.0,243275.3983867773
33,112027.0,69393.32884913162
34,112028.0,50683.318466156095
35,112029.0,61939.110527150224
36,112030.0,164674.21184589685
37,112031.0,200581.8017008394
38,112032.0,201275.9675169931
39,112033.0,84904.14075451107
40,112034.0,279246.6663897788
41,112035.0,101727.3035980995
42,112036.0,153133.79040934984
43,112037.0,135290.3001071232
44,112038.0,158369.5193774726
45,112039.0,43188.35621248744
46,112040.0,75883.2456475004
47,112041.0,85138.25065439031
48,112042.0,38503.47041966399
49,112043.0,67863.76009316508
50,112044.0,42905.60396966725
51,112045.0,17266.389136559603
52,112046.0,221784.0719557761
53,112047.0,50223.944548608226
54,112048.0,34517.352121423675
55,112049.0,89020.26809737782
56,112050.0,67029.90315446987
57,112051.0,103960.55017271244
58,112052.0,122649.85669080896
59,112053.0,221577.7225611848
60,112054.0,69085.7065339795
61,112055.0,40415.64579689724
62,112056.0,106030.09197780362
63,112057.0,28566.9450522489
64,112058.0,42724.433977994995
65,112059.0,48747.03882948855
66,112060.0,285807.65434241376
67,112061.0,152465.03250862635
68,112062.0,201129.24611377536
69,112063.0,69713.3251819355
70,112064.0,25602.24770486836
71,112065.0,56399.59621178913
72,112066.0,8526.5069240654
73,112067.0,115679.702118165
74,112068.0,94975.33386180933
75,112069.0,194941.7416325875
76,112070.0,575661.2325548542
